Id,SalePrice
1668,362087.17628687585
1669,326583.9313603522
1670,366742.8486014847
1671,279326.68817769573
1672,372148.08945112035
1673,295342.8693702152
1674,245699.4914613836
1675,209598.32530491456
1676,208176.89885403082
1677,226130.7457221552
1678,427423.397738153
1679,389647.1654295946
1680,340568.56393090216
1681,282052.47378738096
1682,336623.5730249814
1683,194685.8145690522
1684,171780.50388476858
1685,173125.49335403304
1686,163343.3476881027
1687,166702.4709860027
1688,184669.85645218956
1689,189215.51258605503
1690,194048.14442224754
1691,180871.782163696
1692,260101.6056366715
1693,173049.57096012338
1694,182854.67736236769
1695,168629.2368373248
1696,267509.99713396525
1697,176660.3488066877
1698,347045.7936365027
1699,321730.9870232828
1700,274940.43779110594
1701,284609.4117157537
1702,227977.650879002
1703,227486.23949707422
1704,271878.99437804474
1705,249990.23883179904
1706,249288.8861346293
1707,234189.34438823705
1708,208760.18739491864
1709,252499.17603165322
1710,221887.48642076092
1711,272797.8350049242
1712,257511.60007036498
1713,291026.85077947064
1714,228587.7931853066
1715,209482.65387471206
1716,185237.67953715805
1717,169413.81461773865
1718,141789.62171904143
1719,223514.26744496927
1720,220835.78632168192
1721,149800.0559479287
1722,111161.35116503685
1723,149486.9335312728
1724,207499.02282817068
1725,238428.73665815778
1726,174661.11935294716
1727,159561.91094123648
1728,151910.85146261274
1729,174691.36782924115
1730,161225.69984900428
1731,110793.77486975276
1732,126715.18642108043
1733,114756.94159460644
1734,117630.83123576152
1735,95190.31681936659
1736,95276.43426311383
1737,285592.7206552867
1738,284977.6684514753
1739,261628.0904054939
1740,215487.49107066786
1741,190849.58764301834
1742,174090.25538210256
1743,171881.59555114026
1744,349104.9269850984
1745,231006.0417962048
1746,197800.53624533466
1747,217075.14734469866
1748,212850.88381203706
1749,138853.75560737966
1750,128082.97513021104
1751,224215.6333955821
1752,110576.25471464498
1753,159737.64642651408
1754,191462.5754046719
1755,177331.89910388173
1756,130425.16424295772
1757,120090.77159076638
1758,140893.19537526835
1759,171157.26003165328
1760,154205.31633742142
1761,153883.30812729552
1762,180585.31111285492
1763,188367.0114625587
1764,113780.76845518989
1765,187942.1894978622
1766,191055.21352270886
1767,221994.7920681081
1768,142426.10155163717
1769,166909.72313799633
1770,154701.99048855813
1771,135665.8706423522
1772,133215.31199527055
1773,108374.12133328058
1774,144372.31772631872
1775,144860.8736166141
1776,122603.74000735424
1777,108240.05256003648
1778,148325.45875987213
1779,128834.9407038677
1780,168207.37813588872
1781,126914.11562382668
1782,70301.05525113922
1783,138641.88981031318
1784,94845.05655525922
1785,137644.79771669052
1786,62651.45497428131
1787,153984.3312007388
1788,36501.58959166345
1789,100754.06383003131
1790,70175.41725793574
1791,189527.98956629395
1792,159193.04975829116
1793,124442.07648289617
1794,159334.55873421358
1795,137100.997532768
1796,136562.82427381375
1797,111766.4330478399
1798,130229.35793554521
1799,108279.08210126054
1800,127028.33322891273
1801,134487.7116443441
1802,97969.9051440265
1803,149495.79850729485
1804,118413.4733143397
1805,136724.9488391804
1806,120470.02914050233
1807,145904.3599249535
1808,132555.74304131267
1809,131972.3137712172
1810,133334.54394481494
1811,94194.30854812224
1812,105423.97837435588
1813,142518.69778510142
1814,101711.58326663106
1815,30703.408520273806
1816,100872.85460774397
1817,111040.04858293023
1818,186077.4041559585
1819,126058.45750602166
1820,21481.254876930383
1821,80441.2117387267
1822,151797.56776325038
1823,41891.476886524935
1824,141623.04204678326
1825,146391.28818906884
1826,85555.37570381822
1827,108739.15920984803
1828,138868.35629519046
1829,123058.91260727221
1830,148388.24283385684
1831,156322.2691367013
1832,46502.450660976465
1833,147046.24390503508
1834,107285.31323415291
1835,91192.67232025805
1836,139612.31427971006
1837,74015.67055081867
1838,125027.97213806491
1839,95181.31177239091
1840,147219.729434353
1841,138683.89672035037
1842,69532.87418768299
1843,134816.1033266827
1844,149897.10508919106
1845,133066.7444766712
1846,158129.9337051988
1847,178895.02375307825
1848,32117.70609219052
1849,102206.91797151812
1850,115449.44832342555
1851,145972.13471717958
1852,113719.31422509457
1853,117847.60043074033
1854,168162.93226049724
1855,157780.76570529753
1856,217174.56128013693
1857,114817.17858904082
1858,150223.28673951817
1859,114470.04687548376
1860,147045.44216214836
1861,113394.56243861298
1862,307556.93346169393
1863,290291.817428397
1864,290351.85324808967
1865,354513.23452004464
1866,340955.32444130746
1867,213090.4670397379
1868,291593.6200330178
1869,204918.20527511236
1870,218038.3402712603
1871,260958.91002273557
1872,175768.0233583849
1873,253901.04321597182
1874,146474.32756747742
1875,199766.34322245966
1876,199953.24322725815
1877,213360.0056025331
1878,186932.95281964564
1879,145036.28440838907
1880,138127.89729789976
1881,240897.7110660139
1882,236568.12422514491
1883,182921.74156987143
1884,200143.7420466583
1885,230219.3470308794
1886,296035.17028496694
1887,216049.9531623727
1888,253578.97997101166
1889,171608.09603685344
1890,100195.17905610416
1891,109401.65197534615
1892,98858.40132477734
1893,134107.58066895645
1894,127572.85161458194
1895,135350.8494244216
1896,126713.46851255494
1897,115462.72356990754
1898,102934.51362656418
1899,159316.39051636896
1900,150226.7523145646
1901,199776.46565468243
1902,177437.5100222224
1903,214468.47125521296
1904,158673.06985652313
1905,202133.5289827985
1906,173387.59418426733
1907,228944.94227665022
1908,112457.41599826684
1909,129221.80516286468
1910,116867.13082313241
1911,232914.58328644471
1912,314451.22719361633
1913,135625.73733323673
1914,65229.71101004793
1915,338010.3178822715
1916,71933.67142288247
1917,226272.71852037287
1918,137475.59797573602
1919,158616.64452075947
1920,159971.1295498148
1921,385089.75315641006
1922,339660.04921007156
1923,236413.66409636597
1924,233861.2428044477
1925,204563.9933638157
1926,379473.140007727
1927,125896.65292080736
1928,169391.34422213782
1929,123040.9415741638
1930,120509.87686662207
1931,126344.22541757207
1932,119185.04230307118
1933,200338.6215255831
1934,187278.4572682198
1935,168872.97066559765
1936,210809.9149692629
1937,180898.22945825208
1938,173760.6610856261
1939,262603.2500181355
1940,200480.59942037117
1941,164233.4290928691
1942,161226.35112178134
1943,240287.7841226135
1944,383648.95379776135
1945,424988.9838063908
1946,147838.19487672887
1947,218034.16351477883
1948,163474.89035302185
1949,240716.78934548562
1950,192737.43409303686
1951,257523.0446085287
1952,211543.05199279072
1953,163393.2170760063
1954,179875.31276770117
1955,131921.52486585506
1956,273308.4119387865
1957,161831.64035678463
1958,245175.94058627018
1959,138270.69885072275
1960,96385.48605810903
1961,121414.89555719815
1962,95318.66725046857
1963,103980.28733086376
1964,106256.9174175997
1965,132904.60300218128
1966,140935.80844394345
1967,313809.737539227
1968,387501.7891113262
1969,405201.82784707344
1970,415059.4115263267
1971,435330.86111044575
1972,367171.96230146603
1973,296625.0836866535
1974,346124.2276627314
1975,432957.2155789569
1976,280831.1160565072
1977,356398.25270666834
1978,354748.6063351182
1979,319488.28392781503
1980,194849.3060578762
1981,347620.4171825233
1982,223863.55920011213
1983,206391.1054556953
1984,174319.94145742297
1985,223578.74767061806
1986,210759.81624526228
1987,203324.67220894247
1988,172922.41572378087
1989,191083.3072905008
1990,206081.95617131534
1991,236017.5773877481
1992,215183.61911150115
1993,165928.9918951207
1994,235292.49709448777
1995,185413.68147293478
1996,265828.71057960857
1997,329587.6829432504
1998,326741.20432389283
1999,312590.18024472974
2000,323180.00569988426
2001,289995.2924618205
2002,259164.64047410837
2003,245192.06855288654
2004,273679.1515066447
2005,238415.16209954844
2006,224185.26723867422
2007,249689.92767283408
2008,230404.77972531284
2009,204108.31591759395
2010,191961.7513790697
2011,123824.85406329861
2012,177281.50969815179
2013,178527.85198490415
2014,183260.02113234147
2015,220564.3722161365
2016,190249.02327966865
2017,192710.78491056495
2018,91700.59846163116
2019,129258.90826911776
2020,65983.65246121929
2021,98320.66026263137
2022,227845.89311025693
2023,145508.7012797416
2024,288831.45979177346
2025,358607.13624977414
2026,169089.23383967415
2027,158685.4677855891
2028,161277.08627144073
2029,170955.5816449509
2030,262973.65943589574
2031,235762.84385769174
2032,261668.4458402428
2033,255282.67537586406
2034,178034.58071806992
2035,232336.2605856887
2036,193749.6578227022
2037,214556.5324653926
2038,312035.29773725756
2039,243370.72478492197
2040,306429.1842201091
2041,323345.1701586412
2042,217163.22677012015
2043,176321.3864329615
2044,165202.88810658606
2045,216586.01776773512
2046,159630.98307161964
2047,135741.59726329282
2048,137856.48516182043
2049,145392.28992484737
2050,166589.3075065915
2051,90681.8409885405
2052,110214.31320606451
2053,142041.44750612305
2054,79742.23076669208
2055,177069.0567940175
2056,133893.9911441377
2057,98207.12688910589
2058,216146.01362906856
2059,125868.65692190832
2060,172489.6296784731
2061,171795.79816689243
2062,124079.83917329716
2063,112377.4842896586
2064,140396.36678737518
2065,147247.93398703792
2066,172964.93432150356
2067,108683.46749798016
2068,161685.0391817923
2069,87142.98599252611
2070,109768.28151583363
2071,94512.07164575392
2072,131005.55045881064
2073,124962.51097131334
2074,162656.6771337823
2075,167658.49623713258
2076,123881.74508227519
2077,155882.34270989534
2078,126737.91801242332
2079,134073.42429110664
2080,117302.3068616137
2081,130293.16187700891
2082,137535.64832348732
2083,154012.87084296258
2084,104866.96605969535
2085,108672.79565228021
2086,109683.14531890891
2087,122496.77601507085
2088,94881.80982327618
2089,75184.72832772788
2090,110553.30231143098
2091,105039.67195894232
2092,125272.40185450326
2093,149276.65701402526
2094,109779.5625074826
2095,167300.39298529451
2096,82865.9216222429
2097,91959.47559323057
2098,156709.27009434218
2099,32491.806702162256
2100,72807.09355210769
2101,113985.38813324197
2102,118490.041078588
2103,105973.9939907128
2104,156049.5087973058
2105,129512.42544566328
2106,55260.091622788226
2107,207167.0136962906
2108,116740.51385705784
2109,116572.5995500522
2110,126258.3808828119
2111,119464.91287583974
2112,146070.91816429264
2113,122686.04060567718
2114,118591.95104679471
2115,179034.49917087652
2116,130842.3473506298
2117,159075.69229177228
2118,142123.60884067562
2119,122751.94052517659
2120,95679.17548057577
2121,102436.93768608896
2122,124110.91597374895
2123,76565.28727401554
2124,175520.87937028724
2125,127817.40445546125
2126,162369.2396090345
2127,164445.54710285872
2128,129306.55913036253
2129,73482.66247321328
2130,149709.38416799175
2131,87770.952196381
2132,122574.33333260019
2133,140779.78414548002
2134,110750.9936079398
2135,107857.19647359737
2136,84639.25818097143
2137,110762.18394437095
2138,126494.07189390523
2139,147048.719058964
2140,145083.6467450529
2141,163892.06652597123
2142,122076.52099048602
2143,150935.79323523748
2144,118455.50548930367
2145,138194.2660026679
2146,188710.388895438
2147,130376.4143362323
2148,118471.94746567146
2149,135542.04922259267
2150,245751.54248726874
2151,122155.57767793152
2152,202846.45476838527
2153,164963.3967939312
2154,94607.8277867504
2155,142090.27493162302
2156,241488.6468646638
2157,231643.08166200138
2158,245249.83237800223
2159,220156.64008024364
2160,186825.10868201032
2161,223307.45145283348
2162,343123.15315819485
2163,345375.62667342916
2164,249393.03002936748
2165,205247.3885070039
2166,164605.72714751103
2167,229431.90032402572
2168,190164.33381567616
2169,192895.66350710922
2170,213168.37364939705
2171,156462.00579604023
2172,140522.00303741888
2173,178530.09883129102
2174,220912.54242830368
2175,273907.9912546902
2176,319710.6886521608
2177,242540.35552633734
2178,210337.52510222897
2179,129077.67966849875
2180,242954.36547368887
2181,196680.38085646997
2182,217116.3481886458
2183,189675.57388761727
2184,117572.51223408344
2185,109558.24717055669
2186,153170.24949427083
2187,148065.73713168
2188,153049.93165812385
2189,202219.18780625198
2190,74243.29028952483
2191,60025.14942914294
2192,79688.59066556854
2193,121578.49775531504
2194,90195.94206984405
2195,98077.62918651948
2196,100597.1633010662
2197,112993.51669923402
2198,166865.35574847285
2199,169380.65056733007
2200,141052.61733908992
2201,160709.64330426446
2202,195528.62239634537
2203,151204.9293877803
2204,199193.11799387704
2205,128330.38875398925
2206,156448.0920342364
2207,213003.0124946938
2208,250187.07431096907
2209,267491.3259482619
2210,126317.24727605755
2211,129793.46107102069
2212,132586.7288748304
2213,107073.1203095903
2214,133018.1070359276
2215,103950.86001300206
2216,162671.150499704
2217,91251.73350398685
2218,61187.7378314698
2219,51141.61152849748
2220,21902.846528057067
2221,337832.3395985422
2222,299191.066541821
2223,273052.1896747323
2224,197128.13621022378
2225,111801.83306801732
2226,189669.544004974
2227,189035.79122238862
2228,283652.18829642376
2229,251718.26054700036
2230,157390.2260560025
2231,214186.84309606208
2232,186368.56554710784
2233,201192.6218889276
2234,253157.29169902616
2235,237528.37674021412
2236,259337.60785440836
2237,304195.4701834244
2238,201179.19696561643
2239,79148.8870259613
2240,151210.3480674721
2241,144782.28945474245
2242,126494.74508273875
2243,125738.62866168062
2244,105188.60115980962
2245,113136.71897175029
2246,145839.4344038315
2247,118173.08536926907
2248,125444.62929787091
2249,110455.34321580507
2250,126334.53508435877
2251,98246.01111508236
2252,197542.42080341018
2253,161289.26959534868
2254,179283.45176533877
2255,189244.0693834992
2256,167453.12188230985
2257,212548.13642906147
2258,149801.72900062456
2259,173688.15427955752
2260,162064.82064093585
2261,214927.17203981132
2262,240063.1437189225
2263,386810.15126825776
2264,402033.4742550591
2265,151341.80815834628
2266,331307.5354060263
2267,375648.16237576783
2268,432010.0875101683
2269,152085.99915811385
2270,185456.14898326248
2271,218158.5886048571
2272,178416.84421208373
2273,154094.43305539933
2274,184278.03728757502
2275,158970.65636377683
2276,195980.3067258998
2277,183556.64237868728
2278,149782.01700126193
2279,133493.11174639908
2280,110414.45120431582
2281,141313.00093909848
2282,165662.6916518968
2283,110209.75454091746
2284,125564.77403577912
2285,150036.6674017351
2286,122193.14506515418
2287,390429.1242077253
2288,292228.47031589446
2289,360037.4987701458
2290,435483.5679305246
2291,354833.8485164213
2292,424915.5743434096
2293,418998.68265348976
2294,396863.43222629593
2295,435977.6632931977
2296,293718.94085532497
2297,381972.4539943844
2298,375852.1107317292
2299,360589.9761794626
2300,337847.7914847345
2301,334433.5118319794
2302,265386.28446928936
2303,252239.21251144985
2304,261332.18920290508
2305,209724.24903515622
2306,203068.80649249692
2307,210487.64235677343
2308,224277.31454096123
2309,309107.76087507384
2310,216220.50323537271
2311,209612.37013234524
2312,188161.51149417122
2313,170206.2138614537
2314,182996.0746637563
2315,180882.09780123038
2316,204515.903287826
2317,200760.57582257787
2318,182334.40737685957
2319,185973.61993740255
2320,185388.93634620868
2321,239370.14151503105
2322,197078.74891830934
2323,212213.59520656528
2324,174074.24690268352
2325,213637.8285979255
2326,177247.30768265814
2327,201387.6682484402
2328,220814.33222603187
2329,190963.4746570972
2330,180065.42677037063
2331,341958.00603269064
2332,407781.5850982393
2333,330989.1431123642
2334,284319.14321846655
2335,300457.7868215096
2336,318782.90813824686
2337,204320.35634056095
2338,258352.1268921854
2339,214226.2417633047
2340,384210.45087027235
2341,215008.9050908609
2342,234513.59332572628
2343,227221.08830801316
2344,213860.3887090035
2345,227676.05800409516
2346,219578.43094149232
2347,212035.42010714742
2348,248942.31401223518
2349,204617.26080993214
2350,315577.76085791993
2351,288004.5354652667
2352,251672.85016461872
2353,250901.97854804006
2354,155392.3912637605
2355,148432.17642359022
2356,143262.7320972135
2357,187587.9365216433
2358,203635.46737628116
2359,123115.6664328783
2360,107033.9707344764
2361,149697.03141627455
2362,250930.84664700177
2363,137656.62711775408
2364,148977.79355670308
2365,205239.97521284287
2366,189157.88793722738
2367,214890.24417983787
2368,226567.15852105152
2369,215657.2395692058
2370,166987.17557079054
2371,166245.3143902094
2372,200001.90866258624
2373,284756.6575740519
2374,304108.306278667
2375,238520.20051067905
2376,277249.33653782384
2377,315467.52153073845
2378,148653.29918679607
2379,211087.93323803385
2380,139746.91047518858
2381,165991.78439752373
2382,195182.6564422176
2383,195044.47464094136
2384,234268.2006486848
2385,159723.3081309363
2386,135387.52596497705
2387,130013.85112652602
2388,100954.69765485829
2389,114324.69622368366
2390,156545.09926096658
2391,152155.5734707425
2392,118050.3501584811
2393,170098.70677756873
2394,150673.1912003933
2395,201018.16123903223
2396,137754.86491647403
2397,217508.90314861358
2398,125883.98469214252
2399,72555.56938971719
2400,44665.2642792649
2401,144380.68729921652
2402,126752.68908518937
2403,144754.27673096396
2404,153153.36256084684
2405,145973.54309941083
2406,139176.94104744447
2407,127099.89207533514
2408,124401.23850843025
2409,111283.47591411113
2410,175738.81967786298
2411,113467.33736049663
2412,167941.5062785449
2413,122803.06407783518
2414,171261.82939395757
2415,133980.68263065052
2416,136212.7896021442
2417,140681.75820322923
2418,137164.99169306335
2419,118253.4687325107
2420,121202.70396119502
2421,143730.65710128943
2422,112987.3398160268
2423,133507.93973385124
2424,108689.35504347016
2425,213036.54892383853
2426,143184.66499717772
2427,130134.3477499006
2428,181557.56981875753
2429,103907.79811668332
2430,130486.9690800478
2431,98329.96268701908
2432,158164.10621580476
2433,152831.71612879366
2434,142689.6864105676
2435,177367.4814053044
2436,101494.27972012322
2437,91904.24179180403
2438,109812.68153048801
2439,91883.4764499442
2440,124439.70316542563
2441,99056.6230862959
2442,91491.64542302262
2443,138578.1405518328
2444,118446.7319855711
2445,80208.61448610818
2446,142488.11657573108
2447,185246.5350694367
2448,131817.67192676995
2449,101914.99728932086
2450,160264.6440600506
2451,98129.46420695889
2452,207258.2208520149
2453,85478.76647860871
2454,121370.66887953761
2455,113103.40364626673
2456,144483.83220868808
2457,151894.69857114134
2458,146243.76170589798
2459,122562.99029624392
2460,143490.18690854422
2461,127434.49640294682
2462,140847.6358914873
2463,129849.08019278263
2464,193312.97782542644
2465,133230.65337553783
2466,114032.08357041498
2467,111119.75764115417
2468,94817.04048374086
2469,96448.802409222
2470,218789.711336835
2471,217142.4420153366
2472,181815.53689324576
2473,127223.02167606482
2474,94502.62709797506
2475,202244.51076875435
2476,112936.2147458379
2477,122616.7961418439
2478,153176.28453375294
2479,105336.10999496054
2480,165952.07297174353
2481,120155.6935799485
2482,94134.06181237329
2483,102853.48688868957
2484,118866.44495808927
2485,123912.50136470923
2486,171551.32684035687
2487,189572.5883783556
2488,155540.32179411885
2489,160733.67681970395
2490,136960.62431745237
2491,91029.02726967022
2492,185873.94790399523
2493,158332.69470718532
2494,152597.71323603787
2495,75505.57675350766
2496,195810.9664600793
2497,158391.0275958784
2498,115272.57370610087
2499,77351.0298875501
2500,124138.30013867578
2501,146795.93571343168
2502,151012.88206322148
2503,110597.53709954285
2504,176339.36833353573
2505,222809.13685907924
2506,240550.92174139962
2507,268859.02874692134
2508,238130.25871334126
2509,208811.64132379246
2510,205160.31064746447
2511,175557.45931624598
2512,214269.197661056
2513,207925.29757696728
2514,323291.3759689949
2515,165169.6385188843
2516,171532.4848636078
2517,153673.62822563428
2518,163607.23028350365
2519,247585.68092194997
2520,226665.59065463668
2521,187311.68839338934
2522,221391.99273719708
2523,108285.24480623985
2524,147681.0905937486
2525,165468.76727381977
2526,153462.1485256072
2527,125366.41108745034
2528,147043.32565806212
2529,151838.04222104064
2530,119217.69413742668
2531,266029.77420453075
2532,220543.12879180105
2533,191834.7196327753
2534,244804.1548425872
2535,281425.24618901405
2536,206726.76808053942
2537,267891.47136999643
2538,182699.49429517973
2539,183583.1314854783
2540,186362.4134451861
2541,175249.58052705595
2542,164138.877716619
2543,115622.06162410707
2544,120459.19277151069
2545,140649.75693505595
2546,114922.58158877416
2547,143903.89313724154
2548,162767.48557078524
2549,150047.43187132705
2550,380952.91821355233
2551,134677.0099595216
2552,130825.98376099434
2553,49418.570848526084
2554,81927.87436558312
2555,104481.81031257485
2556,93233.31019190483
2557,100985.63363019837
2558,194928.77295952244
2559,162464.76891244086
2560,165240.27183602698
2561,150598.99911099294
2562,166129.15271905414
2563,158317.97304532008
2564,193937.02425815276
2565,149444.21477614855
2566,163825.5930948697
2567,133629.4981632699
2568,214112.95289269462
2569,243425.5783099059
2570,114049.28557672608
2571,208770.46545027185
2572,159282.60673283692
2573,222985.5257334067
2574,242290.49225775042
2575,134001.4830088694
2576,128979.08515162306
2577,165662.71653878596
2578,67588.96091279213
2579,19943.94923590112
2580,108585.2487140678
2581,122817.19579459965
2582,99894.64859326335
2583,275531.1847540559
2584,164327.79369836033
2585,181005.03846580652
2586,217913.88425020874
2587,204902.2833196728
2588,133403.70405691734
2589,143119.13090925658
2590,193890.3062968817
2591,210776.68272642797
2592,219603.39687024534
2593,263264.7784560892
2594,186371.1533151106
2595,214741.30526677117
2596,280318.67858759104
2597,199804.77567702474
2598,285427.28959725227
2599,348661.69367674785
2600,133462.46254301723
2601,120640.57983537635
2602,68961.2127622072
2603,92775.53043813474
2604,84461.17950652179
2605,71454.5424571493
2606,134716.9543077986
2607,199542.00864996226
2608,181105.43386830995
2609,145920.37324855902
2610,111293.17669862433
2611,154346.137870665
2612,152475.9537384236
2613,121682.46544625523
2614,112722.87569845805
2615,157182.45552153152
2616,143714.09288782597
2617,202357.67155742872
2618,233772.83200066834
2619,207421.85941908153
2620,190942.22156664456
2621,180817.54343298275
2622,180838.490041785
2623,237846.01302875823
2624,277624.3645849356
2625,299425.9491868337
2626,168536.90125203563
2627,184319.85037193698
2628,478731.97699574183
2629,511972.14889919036
2630,382056.0217259106
2631,458122.5940849624
2632,419298.4279733645
2633,325989.48870213854
2634,436425.46608264954
2635,136066.78503321658
2636,171856.31087042752
2637,192528.57344009867
2638,271415.2359816006
2639,184995.43723955884
2640,155777.34395099484
2641,93031.39549618948
2642,167469.6140260367
2643,106486.72637484386
2644,110951.55800540629
2645,110898.6897847539
2646,92606.77260787383
2647,102707.09713116405
2648,141457.1341243746
2649,150666.6203238847
2650,131937.88974212873
2651,131649.96729081345
2652,391320.5375134394
2653,267236.53995276557
2654,280455.5250163905
2655,413426.7088418091
2656,329091.5918000932
2657,372282.91687343037
2658,333005.57726019225
2659,330095.41645723826
2660,366254.8121389077
2661,373924.68356687657
2662,391622.7259417149
2663,290994.39611383807
2664,301029.49806195754
2665,335325.36326561216
2666,292374.6069931758
2667,180280.18379914376
2668,184094.74756001227
2669,192079.60010386177
2670,265473.17123186775
2671,187266.1647787938
2672,192890.40491906938
2673,202992.32870349375
2674,202888.5184451464
2675,183772.31380903046
2676,190440.74364261428
2677,205389.82806327107
2678,227220.3704233996
2679,286372.74551641056
2680,296947.73402533436
2681,406303.0364796025
2682,323036.5455356294
2683,494999.2626874016
2684,328749.9280866503
2685,349115.6635182871
2686,243693.84322479085
2687,308200.3639634823
2688,216258.3676775957
2689,216311.5181890612
2690,391463.9774809469
2691,200539.89425911743
2692,151951.56959081657
2693,204185.47497685498
2694,134681.73485941975
2695,194789.99075449293
2696,182038.37758184224
2697,187858.2803233193
2698,184357.5122184414
2699,164743.74295138376
2700,141252.6670255991
2701,126660.99304003979
2702,82679.90800567472
2703,104565.1951041685
2704,141556.19555555703
2705,113953.96615176526
2706,82659.48542040342
2707,93868.74400082091
2708,145693.33396855544
2709,112621.39007386257
2710,132376.4954802097
2711,279395.73009797256
2712,415204.6690516686
2713,164794.7048641299
2714,142610.10654616583
2715,174029.01833588816
2716,134438.11326707888
2717,197707.9256224241
2718,217082.03503511113
2719,148203.15058516915
2720,165495.37584480265
2721,121142.67092758132
2722,135288.7467689506
2723,138168.569983894
2724,119865.4261533969
2725,125139.43764763419
2726,144891.7125234258
2727,171496.4745285528
2728,178860.90468382905
2729,137433.06506498554
2730,152922.09411693783
2731,129982.89546257473
2732,153336.9613368145
2733,157474.02891855792
2734,111470.32599266863
